,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,labelAtaxicGait,labelBradykinesia,labelFreezingOfGait,labelMuscleAtrophy,labelMyopathicGait,labelNoPathologicalGait,labelSittingWithTremor
1970-01-01 00:00:51.500,-0.24435867999999999,0.081435000000000007,0.9820780400000001,-9.7663999999999991,22.961399999999998,-13.598199999999999,0,0,1,0,0,0,0
1970-01-01 00:00:52.000,-0.28377687999999995,0.071692080000000005,0.92751475999999999,3.0253999999999994,-73.947999999999993,10.4678,0,0,1,0,0,0,0
1970-01-01 00:00:52.500,-0.26048220000000005,0.073990560000000011,0.96198707999999999,0.83440000000000014,-9.8896000000000015,-3.0463999999999998,0,0,1,0,0,0,0
1970-01-01 00:00:53.000,-0.29831684000000003,0.080500479999999999,0.91626392000000001,-0.80640000000000001,-6.347599999999999,8.0626000000000015,0,0,1,0,0,0,0
1970-01-01 00:00:53.500,-0.24341927999999999,0.082899,0.98736795999999993,4.1789999999999994,-14.791000000000002,9.3841999999999999,0,0,1,0,0,0,0
1970-01-01 00:00:54.000,-0.22603184000000001,0.11673204,0.97088820000000009,0.67619999999999991,-4.3889999999999993,-2.2861999999999996,0,0,1,0,0,0,0
1970-01-01 00:00:54.500,-0.22630023999999999,0.11528024000000001,0.97040996000000002,0.22820000000000001,-4.9069999999999991,-1.9628000000000003,0,0,1,0,0,0,0
1970-01-01 00:00:55.000,-0.22557068000000002,0.11697604,0.97075400000000001,3.6778000000000004,-6.5253999999999994,1.2474000000000003,0,0,1,0,0,0,0
1970-01-01 00:00:55.500,-0.21515919999999997,0.13522724,0.97033432000000008,0.39479999999999987,-6.2300000000000004,-2.2875999999999999,0,0,1,0,0,0,0
1970-01-01 00:00:56.000,-0.23765111999999994,0.11450431999999998,0.9587906799999999,-4.0627999999999993,8.5091999999999999,-4.2895999999999992,0,0,1,0,0,0,0
1970-01-01 00:00:56.500,-0.25057091999999997,0.11389188000000003,0.97591216000000003,4.7320000000000002,1.0024000000000002,-2.3898000000000001,0,0,1,0,0,0,0
1970-01-01 00:00:57.000,-0.30096180000000006,0.125721,0.9432917999999999,-0.63980000000000004,-19.377400000000002,-8.247399999999999,0,0,1,0,0,0,0
1970-01-01 00:00:57.500,-0.30622000000000005,0.10613267999999999,0.94008807999999999,-0.78119999999999978,2.0972000000000004,-4.1579999999999995,0,0,1,0,0,0,0
1970-01-01 00:00:58.000,-0.31427932000000003,0.11083455999999998,0.94369683999999987,6.9047999999999998,-5.4978000000000034,-13.214600000000001,0,0,1,0,0,0,0
